2012.00000	  -0.760	  10.590
2012.00273	  -0.720	  10.470
2012.00546	  -1.600	  10.460
2012.00820	   2.020	  10.070
2012.01093	   3.510	  10.500
2012.01366	  -0.900	  10.340
2012.01639	  -1.250	  10.480
2012.01913	  -2.930	  10.320
2012.02186	  -2.930	  10.680
2012.02459	  -4.700	  10.490
2012.02732	  -2.250	  10.840
2012.03005	  -3.630	  11.370
2012.03279	   0.560	  10.120
2012.03552	   1.130	  10.000
2012.03825	   3.200	  10.190
2012.04098	   2.550	  10.810
2012.04372	   4.960	  11.430
2012.04645	   3.930	  10.600
2012.04918	   5.020	  10.130
2012.05191	   4.120	  10.470
2012.05464	  10.210	  10.490
2012.05738	   5.370	  10.510
2012.06011	   3.860	  11.000
2012.06284	   3.850	  10.560
2012.06557	   9.120	  10.190
2012.06831	   6.300	   9.810
2012.07104	   4.570	   9.710
2012.07377	  12.990	  10.490
2012.07650	   8.360	  10.450
2012.07923	   7.160	  10.260
2012.08197	   6.660	  10.560
2012.08470	  12.230	   9.780
2012.08743	   7.940	   9.910
2012.09016	   8.700	  10.100
2012.09290	  12.590	   9.600
2012.09563	  12.260	  10.300
2012.09836	   8.200	  12.660
2012.10109	   5.750	  15.960
2012.10383	  13.660	  11.840
2012.10656	  13.190	   9.570
2012.10929	  10.230	   9.700
2012.11202	  16.700	  10.200
2012.11475	   6.390	  10.210
2012.11749	   8.450	  10.430
2012.12022	  15.700	  11.210
2012.12295	   9.680	  11.440
2012.12568	   7.350	  14.740
2012.12842	   5.650	  11.030
2012.13115	  10.650	  10.130
2012.13388	  11.340	  11.020
2012.13661	  13.630	  11.740
2012.13934	  15.050	  11.670
2012.14208	   8.700	  13.530
2012.14481	   9.130	  12.850
2012.14754	  17.610	  12.160
2012.15027	  20.450	  12.980
2012.15301	  11.730	  11.760
2012.15574	   6.840	  10.730
2012.15847	   6.130	  10.130
2012.16120	  10.530	  12.160
2012.16393	   5.990	  10.460
2012.16667	  10.690	  10.790
2012.16940	   0.380	  11.420
2012.17213	   6.190	  11.880
2012.17486	   8.550	  12.090
2012.17760	  -1.050	  12.580
2012.18033	   3.330	  11.870
2012.18306	   9.050	  11.400
2012.18579	   4.200	  12.270
2012.18852	   9.380	  11.500
2012.19126	  10.700	  11.060
2012.19399	  -0.850	  11.360
2012.19672	   6.100	  12.430
2012.19945	  -1.600	  10.900
2012.20219	  -3.030	  10.410
2012.20492	  -4.290	  11.060
2012.20765	  -4.300	  12.620
2012.21038	  -5.470	  12.000
2012.21311	  -4.990	  11.390
2012.21585	  -3.570	  10.970
2012.21858	   2.850	  11.730
2012.22131	  -3.260	  11.280
2012.22404	   5.940	  11.120
2012.22678	  -2.000	  13.170
2012.22951	   0.000	  11.730
2012.23224	   3.090	  12.380
2012.23497	   1.400	  12.350
2012.23770	  -6.070	  11.570
2012.24044	 -16.220	  17.590
2012.24317	   7.140	  11.970
2012.24590	   3.510	  11.090
2012.24863	  -8.460	  11.470
2012.25137	   0.910	  12.210
2012.25410	   5.350	  13.110
2012.25683	   3.200	  11.860
2012.25956	   7.230	  11.000
2012.26230	   2.630	  11.290
2012.26503	   6.800	  12.550
2012.26776	   4.170	  12.100
2012.27049	   4.620	  10.860
2012.27322	  -0.200	  11.690
2012.27596	   0.780	  11.650
2012.27869	  -0.390	  11.600
2012.28142	  -1.900	  12.370
2012.28415	   2.560	  12.650
2012.28689	   3.360	  11.330
2012.28962	   5.740	  11.640
2012.29235	   6.200	  13.880
2012.29508	   1.510	  12.930
2012.29781	  -4.930	  11.650
2012.30055	  -3.190	  11.860
2012.30328	  -5.260	  13.800
2012.30601	   1.300	  13.530
2012.30874	   6.960	  11.250
2012.31148	   5.060	  14.580
2012.31421	   5.350	  11.920
2012.31694	   7.630	  28.340
2012.31967	   2.550	  14.090
2012.32240	  -6.610	  15.370
2012.32514	   0.600	  12.440
2012.32787	 -14.120	  18.270
2012.33060	  13.120	  14.920
2012.33333	  -4.950	  14.200
2012.33607	 -12.380	  20.940
2012.33880	  -4.420	  15.300
2012.34153	   4.490	  15.140
2012.34426	   0.610	  11.700
2012.34699	   4.580	  10.410
2012.34973	   1.130	  11.750
2012.35246	   7.100	  11.730
2012.35519	  -7.310	  12.940
2012.35792	 -12.300	  16.240
2012.36066	   0.370	  11.450
2012.36339	   3.350	  11.740
2012.36612	  -0.280	  11.800
2012.36885	   9.550	  12.180
2012.37158	   1.070	  12.370
2012.37432	   2.410	  12.670
2012.37705	   3.390	  14.420
2012.37978	   8.700	  11.760
2012.38251	   0.060	  18.770
2012.38525	   6.530	  13.650
2012.38798	  -6.310	  13.210
2012.39071	   3.120	  11.940
2012.39344	   1.320	  12.550
2012.39617	  11.240	  12.300
2012.39891	   7.110	  12.110
2012.40164	   0.300	  14.110
2012.40437	   4.520	  16.010
2012.40710	   6.000	  12.640
2012.40984	  -0.600	  18.060
2012.41257	  -0.700	  14.650
2012.41530	   0.500	  12.710
2012.41803	   4.790	  11.120
2012.42077	  -4.560	  10.950
2012.42350	  15.010	  12.290
2012.42623	   3.320	  10.860
2012.42896	   1.210	  11.020
2012.43169	  -4.850	  12.240
2012.43443	  -4.420	  14.870
2012.43716	  10.790	  18.610
2012.53005	  -3.150	  20.950
2012.53279	   8.320	  13.200
2012.53552	  19.660	  16.340
2012.53825	  25.530	  16.240
2012.54098	   6.210	  13.460
2012.54372	  -7.230	  13.840
2012.54645	   5.460	  13.140
2012.54918	  11.890	  15.340
2012.55191	 -10.060	  13.860
2012.55464	  11.520	  14.740
2012.55738	   3.200	  14.110
2012.56011	   2.860	  13.190
2012.56284	  10.210	  14.440
2012.56557	   7.700	  14.090
2012.56831	   4.160	  12.900
2012.57104	   9.600	  13.590
2012.57377	   7.430	  12.250
2012.57650	   9.040	  14.890
2012.57923	  10.020	  12.920
2012.58197	  11.050	  14.240
2012.58470	   7.310	  15.010
2012.58743	  10.610	  14.960
2012.59016	   5.780	  18.300
2012.59563	   1.510	  16.570
2012.59836	   8.520	  19.160
2012.60109	   9.890	  25.220
2012.60929	  22.310	  20.770
2012.61202	  14.150	  15.640
2012.61475	   9.930	  13.710
2012.61749	  12.530	  13.480
2012.62022	  13.640	  14.420
2012.62295	   3.210	  14.850
2012.62568	  11.110	  13.530
2012.62842	   7.160	  13.860
2012.63115	  11.530	  15.570
2012.63388	   6.030	  15.930
2012.63661	   6.330	  14.740
2012.63934	  11.140	  18.330
2012.64208	  11.070	  15.400
2012.64481	   4.220	  17.850
2012.64754	   4.080	  18.710
2012.65027	  10.920	  16.080
2012.65301	   8.070	  15.800
2012.65574	   0.250	  18.040
2012.65847	  -1.540	  17.460
2012.66120	  12.470	  17.440
2012.66393	  -9.100	  18.510
2012.66667	   5.750	  16.170
2012.66940	  -1.830	  16.150
2012.67213	   2.830	  15.620
2012.67486	  -0.210	  15.340
2012.67760	   5.030	  13.250
2012.68033	  -4.850	  14.130
2012.68306	   8.770	  13.580
2012.68579	  -3.730	  13.260
2012.68852	   0.790	  15.930
2012.69126	  -1.210	  14.790
2012.69399	  -4.960	  15.670
2012.69672	   0.920	  13.860
2012.69945	  -3.390	  13.990
2012.70219	  -8.560	  19.780
2012.70492	   3.990	  15.680
2012.70765	   4.330	  12.040
2012.71038	   0.100	  12.140
2012.71311	   3.600	  12.330
2012.71585	  -1.900	  13.130
2012.71858	  -0.020	  12.210
2012.72131	  -7.670	  12.270
2012.72404	  -1.740	  11.780
2012.72678	   6.810	  11.630
2012.73224	   1.380	  13.610
2012.73497	  11.830	  13.860
2012.73770	   4.030	  15.660
2012.74044	   0.240	  14.600
2012.74317	  -1.870	  12.880
2012.74590	  -4.650	  12.560
2012.74863	  -3.250	  12.180
2012.75137	   8.400	  12.580
2012.75410	  -4.200	  13.400
2012.75683	  -4.630	  14.370
2012.75956	  -0.620	  12.610
2012.76230	  -2.090	  12.140
2012.76503	   1.620	  12.770
2012.76776	   6.650	  12.130
2012.77049	   3.600	  11.800
2012.77322	   8.390	  11.650
2012.77596	   9.470	  11.920
2012.77869	   3.390	  12.130
2012.78142	   3.630	  12.230
2012.78415	   6.090	  11.560
2012.78689	   4.540	  11.750
2012.78962	   4.030	  11.420
2012.79235	   2.990	  11.620
2012.79508	   0.690	  12.470
2012.79781	   8.120	  12.920
2012.80055	   2.700	  12.000
2012.80328	   2.670	  11.750
2012.80601	   1.270	  11.930
2012.80874	   4.630	  11.660
2012.81148	   1.290	  12.420
2012.81421	   3.190	  11.830
2012.81694	   9.160	  13.240
2012.81967	   6.810	  14.030
2012.82240	   4.840	  15.470
2012.82514	  -2.320	  11.670
2012.82787	  -0.730	  13.900
2012.83060	   2.980	  12.130
2012.83333	   5.460	  12.920
2012.83607	   1.870	  14.360
2012.83880	   3.410	  15.370
2012.84153	   4.990	  15.210
2012.84426	   5.090	  14.670
2012.84699	   2.620	  12.850
2012.84973	   5.540	  12.520
2012.85246	   0.720	  12.760
2012.85519	   6.180	  11.920
2012.85792	  10.570	  11.880
2012.86066	   4.480	  12.830
2012.86339	   5.780	  12.630
2012.86612	  10.960	  11.840
2012.86885	   2.880	  12.060
2012.87158	  -3.090	  11.970
2012.87432	  -0.290	  12.630
2012.87705	   5.640	  13.660
2012.87978	   4.420	  13.110
2012.88251	   6.500	  12.880
2012.88525	   6.300	  12.530
2012.88798	  -1.190	  12.470
2012.89071	   9.170	  14.650
2012.89344	   4.520	  13.660
