2015.60274       5.36     16.00
2015.60548      -2.84     14.00
2015.60822      -5.65     13.00
2015.61096      -1.60     14.00
2015.61370       0.72     13.00
2015.61644      -1.01     13.00
2015.61918       2.45     13.00
2015.62192      -2.53     13.00
2015.62466       0.16     14.00
2015.62740       6.35     13.00
2015.63014      -2.37     15.00
2015.63288       0.97     13.00
