2012.00000    -2.49    10.59
2012.00273    -2.51    10.47
2012.00546    -3.44    10.46
2012.00820     0.13    10.07
2012.01093     1.55    10.50
2012.01366    -2.91    10.34
2012.01639    -3.31    10.48
2012.01913    -5.04    10.32
2012.02186    -5.10    10.68
2012.02459    -6.93    10.49
2012.02732    -4.53    10.84
2012.03005    -5.96    11.37
2012.03279    -1.82    10.12
2012.03552    -1.30    10.00
2012.03825     0.72    10.19
2012.04098     0.02    10.81
2012.04372     2.38    11.43
2012.04645     1.30    10.60
2012.04918     2.35    10.13
2012.05191     1.40    10.47
2012.05464     7.44    10.49
2012.05738     2.55    10.51
2012.06011     1.00    11.00
2012.06284     0.95    10.56
2012.06557     6.18    10.19
2012.06831     3.32     9.81
2012.07104     1.54     9.71
2012.07377     9.93    10.49
2012.07650     5.26    10.45
2012.07923     4.02    10.26
2012.08197     3.49    10.56
2012.08470     9.02     9.78
2012.08743     4.70     9.91
2012.09016     5.43    10.10
2012.09290     9.29     9.60
2012.09563     8.93    10.30
2012.09836     4.83    12.66
2012.10109     2.36    15.96
2012.10383    10.24    11.84
2012.10656     9.75     9.57
2012.10929     6.77     9.70
2012.11202    13.22    10.20
2012.11475     2.88    10.21
2012.11749     4.93    10.43
2012.12022    12.16    11.21
2012.12295     6.13    11.44
2012.12568     3.78    14.74
2012.12842     2.06    11.03
2012.13115     7.05    10.13
2012.13388     7.73    11.02
2012.13661    10.02    11.74
2012.13934    11.43    11.67
2012.14208     5.08    13.53
2012.14481     5.49    12.85
2012.14754    13.97    12.16
2012.15027    16.81    12.98
2012.15301     8.09    11.76
2012.15574     3.21    10.73
2012.15847     2.49    10.13
2012.16120     6.90    12.16
2012.16393     2.36    10.46
2012.16667     7.07    10.79
2012.16940    -3.23    11.42
2012.17213     2.59    11.88
2012.17486     4.95    12.09
2012.17760    -4.63    12.58
2012.18033    -0.24    11.87
2012.18306     5.50    11.40
2012.18579     0.66    12.27
2012.18852     5.85    11.50
2012.19126     7.19    11.06
2012.19399    -4.34    11.36
2012.19672     2.63    12.43
2012.19945    -5.05    10.90
2012.20219    -6.47    10.41
2012.20492    -7.70    11.06
2012.20765    -7.69    12.62
2012.21038    -8.83    12.00
2012.21311    -8.33    11.39
2012.21585    -6.88    10.97
2012.21858    -0.44    11.73
2012.22131    -6.52    11.28
2012.22404     2.70    11.12
2012.22678    -5.21    13.17
2012.22951    -3.18    11.73
2012.23224    -0.06    12.38
2012.23497    -1.72    12.35
2012.23770    -9.16    11.57
2012.24044   -19.28    17.59
2012.24317     4.11    11.97
2012.24590     0.52    11.09
2012.24863   -11.43    11.47
2012.25137    -2.03    12.21
2012.25410     2.45    13.11
2012.25683     0.33    11.86
2012.25956     4.39    11.00
2012.26230    -0.18    11.29
2012.26503     4.02    12.55
2012.26776     1.43    12.10
2012.27049     1.91    10.86
2012.27322    -2.88    11.69
2012.27596    -1.87    11.65
2012.27869    -3.01    11.60
2012.28142    -4.49    12.37
2012.28415     0.01    12.65
2012.28689     0.84    11.33
2012.28962     3.25    11.64
2012.29235     3.73    13.88
2012.29508    -0.93    12.93
2012.29781    -7.34    11.65
