2012.00000     0.61     2.60
2012.00273    -1.74     2.65
2012.00546    -0.75     2.59
2012.00820    -0.76     2.54
2012.01093    -2.47     2.63
2012.01366    -1.81     2.57
2012.01639    -1.06     2.59
2012.01913    -2.30     2.62
2012.02186    -0.96     2.75
2012.02459    -2.12     2.65
2012.02732    -3.37     2.71
2012.03005    -3.21     2.95
2012.03279    -0.99     2.60
2012.03552    -1.53     2.58
2012.03825    -2.90     2.53
2012.04098    -1.99     2.76
2012.04372    -2.90     2.91
2012.04645    -1.75     2.71
2012.04918    -0.57     2.60
2012.05191    -1.50     2.73
2012.05464     0.03     2.68
2012.05738     0.44     2.67
2012.06011    -1.14     2.77
2012.06284    -2.12     2.70
2012.06557    -0.95     2.61
2012.06831     0.89     2.54
2012.07104    -0.86     2.65
2012.07377    -1.17     2.67
2012.07650    -0.16     2.66
2012.07923    -3.71     2.73
2012.08197    -1.93     2.81
2012.08470    -0.28     2.53
2012.08743     1.60     2.54
2012.09016    -0.05     2.61
2012.09290    -1.18     2.54
2012.09563    -0.89     2.77
2012.09836    -2.62     3.15
2012.10109    -0.36     3.67
2012.10383     0.48     2.91
2012.10656    -0.47     2.55
2012.10929    -1.99     2.50
2012.11202    -0.22     2.61
2012.11475    -1.74     2.66
2012.11749    -1.00     2.65
2012.12022    -1.08     2.89
2012.12295    -3.36     2.95
2012.12568     0.48     3.43
2012.12842    -1.53     2.77
2012.13115     1.77     2.59
2012.13388     0.26     2.82
2012.13661     0.30     2.92
2012.13934    -2.56     2.90
2012.14208     1.04     3.29
2012.14481     0.14     3.20
2012.14754    -2.37     3.04
2012.15027     0.14     3.13
2012.15301    -1.93     2.84
2012.15574    -1.59     2.73
2012.15847    -0.27     2.62
2012.16120    -0.86     3.02
2012.16393    -1.79     2.69
2012.16667    -1.40     2.78
2012.16940    -0.10     2.88
2012.17213    -1.99     2.88
2012.17486     0.33     2.95
2012.17760    -0.47     3.08
2012.18033    -2.95     2.97
2012.18306    -3.16     2.97
2012.18579     2.75     3.05
2012.18852     2.08     2.96
2012.19126     3.32     2.87
2012.19399    -0.38     2.99
2012.19672    -0.49     3.26
2012.19945    -0.67     2.88
2012.20219     1.13     2.83
2012.20492    -2.66     2.92
2012.20765     0.03     3.20
2012.21038     1.30     3.06
2012.21311    -1.76     2.88
2012.21585    -1.30     2.88
2012.21858    -0.49     2.94
2012.22131    -0.75     2.93
2012.22404    -0.99     2.88
2012.22678     2.04     3.34
2012.22951    -0.75     2.91
2012.23224    -0.23     2.93
2012.23497    -0.91     3.06
2012.23770     1.42     2.99
2012.24044     0.39     3.92
2012.24317    -1.04     2.97
2012.24590     0.20     2.92
2012.24863     0.90     2.92
2012.25137    -0.02     2.98
2012.25410     0.71     3.16
2012.25683     1.10     2.97
2012.25956     0.63     2.79
2012.26230    -1.04     2.76
2012.26503     2.59     3.14
2012.26776     3.38     3.02
2012.27049     2.30     2.79
2012.27322     2.17     2.92
2012.27596    -0.29     2.85
2012.27869    -2.50     2.81
2012.28142    -0.74     2.93
2012.28415     0.83     3.01
2012.28689    -0.26     2.74
2012.28962     1.80     2.76
2012.29235     2.02     3.26
2012.29508     2.06     3.10
2012.29781     1.51     2.77
2012.30055     1.14     2.90
2012.30328     1.57     3.30
2012.30601     1.91     3.21
2012.30874     2.20     2.85
2012.31148     0.03     3.36
2012.31421     0.80     2.91
2012.31694    -1.65     5.81
2012.31967     1.98     3.28
2012.32240     2.49     3.54
2012.32514     3.01     3.01
2012.32787     2.08     3.98
2012.33060    -0.55     3.50
2012.33333    -1.22     3.22
2012.33607     4.55     4.64
2012.33880     0.75     3.52
2012.34153     1.22     3.43
2012.34426     1.98     2.75
2012.34699     1.91     2.54
2012.34973     2.15     2.89
2012.35246     0.15     2.85
2012.35519    -0.26     3.02
2012.35792     4.09     3.75
2012.36066     1.56     2.76
2012.36339     0.67     2.84
2012.36612     0.70     2.85
2012.36885     0.08     2.91
2012.37158     1.52     2.90
2012.37432     2.53     2.98
2012.37705     2.26     3.29
2012.37978     1.83     2.82
2012.38251     0.43     4.06
2012.38525     0.35     3.15
2012.38798     2.95     3.09
2012.39071    -0.33     2.92
2012.39344     2.09     3.01
2012.39617     1.13     2.90
2012.39891     0.33     2.85
2012.40164     1.49     3.24
2012.40437     3.34     3.58
2012.40710     3.25     3.01
2012.40984    -1.12     3.96
2012.41257     0.34     3.41
2012.41530     2.25     3.11
2012.41803     1.61     2.68
2012.42077     0.58     2.73
2012.42350    -1.50     2.93
2012.42623     0.04     2.78
2012.42896     3.19     2.79
2012.43169     0.18     2.96
2012.43443     1.65     3.34
2012.43716     2.27     4.11
2012.53005    -2.89     4.66
2012.53279    -0.81     3.15
2012.53552    -1.25     3.72
2012.53825    -2.85     3.60
2012.54098    -1.55     3.05
2012.54372     3.38     3.27
2012.54645     4.75     3.05
2012.54918     3.20     3.51
2012.55191     0.98     3.19
2012.55464     1.27     3.37
2012.55738     1.92     3.23
2012.56011     2.07     3.04
2012.56284     0.79     3.28
2012.56557     0.78     3.26
2012.56831     1.51     3.02
2012.57104     2.06     3.11
2012.57377     0.82     2.88
2012.57650     3.03     3.49
2012.57923     1.26     2.97
2012.58197     1.83     3.22
2012.58470     4.02     3.40
2012.58743    -0.93     3.48
2012.59016     4.08     4.08
2012.59563     3.87     3.73
2012.59836     3.54     4.12
2012.60109    -0.51     5.19
2012.60929     0.21     4.45
2012.61202     2.35     3.53
2012.61475    -0.82     3.21
2012.61749     1.19     3.16
2012.62022     2.57     3.27
2012.62295     2.41     3.41
2012.62568     0.81     3.13
2012.62842     1.32     3.13
2012.63115     3.39     3.42
2012.63388     1.43     3.62
2012.63661     2.13     3.39
2012.63934     2.79     3.99
2012.64208     1.02     3.45
2012.64481    -0.27     3.88
