2012.00000    -8.09     2.29
2012.00273    -8.77     2.37
2012.00546    -9.22     2.26
2012.00820    -8.17     2.30
2012.01093    -9.89     2.38
2012.01366    -9.31     2.31
2012.01639    -9.74     2.28
2012.01913   -11.44     2.27
2012.02186    -9.99     2.41
2012.02459   -10.71     2.44
2012.02732   -11.07     2.45
2012.03005   -11.16     2.71
2012.03279    -9.64     2.36
2012.03552   -10.88     2.33
2012.03825   -11.64     2.29
2012.04098   -10.26     2.45
2012.04372   -11.13     2.74
2012.04645   -10.00     2.54
2012.04918    -9.08     2.40
2012.05191    -8.58     2.56
2012.05464    -6.65     3.10
2012.08197    -9.59     2.68
2012.08470    -7.05     2.28
2012.08743    -6.28     2.36
2012.09016    -7.33     2.40
2012.09290    -8.80     2.36
2012.09563    -8.44     2.55
2012.09836   -11.72     2.72
2012.10109    -7.48     3.10
2012.10383    -6.39     2.69
2012.10656    -8.65     2.37
2012.10929    -9.38     2.24
2012.11202    -7.87     2.31
2012.11475    -8.30     2.40
2012.11749    -8.61     2.42
2012.12022    -8.51     2.75
2012.12295    -9.70     2.64
2012.12568    -6.60     3.28
2012.12842    -8.60     2.59
2012.13115    -6.04     2.30
2012.13388    -7.00     2.63
2012.13661    -6.80     2.67
2012.13934    -9.43     2.61
2012.14208    -6.55     2.91
2012.14481    -7.53     2.96
2012.14754   -12.28     4.49
2012.16393    -7.51     2.60
2012.16667    -6.63     3.11
2012.16940    -4.66     2.73
2012.17213    -6.11     2.55
2012.17486    -5.76     2.74
2012.17760    -5.46     2.87
2012.18033    -8.19     2.94
2012.18306    -7.00     2.78
2012.18579    -1.63     2.83
2012.18852    -2.61     2.77
2012.19126    -1.70     2.64
2012.19399    -6.16     2.79
2012.19672    -6.94     3.07
2012.19945    -5.54     2.66
2012.20219    -3.95     2.63
2012.20492    -6.54     2.64
2012.20765    -4.06     3.15
2012.21038    -1.74     2.92
2012.21311    -6.14     2.79
2012.21585    -5.37     2.70
2012.21858    -3.89     2.75
2012.22131    -5.73     2.69
2012.22404    -5.21     2.67
2012.22678    -2.05     3.34
2012.22951    -4.98     2.67
2012.23224    -4.09     2.67
2012.23497    -5.45     3.06
2012.23770    -1.43     2.75
2012.24044    -5.06     3.11
2012.24317    -4.64     2.84
2012.24590    -3.65     2.67
2012.24863    -2.61     2.72
2012.25137    -4.72     2.63
2012.25410    -3.50     2.77
2012.25683    -2.37     2.74
2012.25956    -3.47     2.63
2012.26230    -4.99     2.52
2012.26503    -1.14     2.92
2012.26776    -0.18     2.78
2012.27049    -1.60     2.62
2012.27322    -0.49     2.75
2012.27596    -4.53     2.60
2012.27869    -5.32     2.67
2012.28142    -2.32     2.93
2012.28415     0.87     3.01
2012.28689    -0.99     2.50
2012.28962    -1.05     2.56
2012.29235     0.84     2.93
2012.29508    -0.13     2.93
2012.29781    -2.43     2.63
2012.30055    -0.53     2.73
2012.30328    -1.88     3.27
2012.30601    -2.27     3.01
2012.30874    -0.66     2.62
2012.31148    -2.41     3.14
2012.31421    -1.59     2.85
2012.31694    -2.42     5.57
2012.31967     0.25     3.30
2012.32240    -0.38     3.20
2012.32514    -0.57     2.66
2012.32787    -0.60     3.45
2012.33060    -2.03     3.19
2012.33333    -2.32     3.60
2012.33607     3.43     4.18
2012.33880     1.21     3.35
2012.34153    -0.35     2.87
2012.34426    -0.96     2.56
2012.34699     1.33     2.33
2012.34973     2.33     2.79
2012.35246     0.03     2.62
2012.35519    -1.12     2.81
2012.35792    -0.43     3.74
2012.36066     0.31     2.61
2012.36339     0.43     2.59
2012.36612    -0.82     2.72
2012.36885    -1.28     2.70
2012.37158    -0.81     2.88
2012.37432     1.10     2.68
2012.37705    -1.32     3.04
2012.37978    -0.13     2.57
2012.38251    -1.28     3.52
2012.38525    -1.66     2.99
2012.38798    -0.67     2.67
2012.39071    -2.63     2.64
2012.39344     1.45     2.82
2012.39617    -0.53     2.66
2012.39891     0.02     2.64
2012.40164     0.39     2.99
2012.40437     1.34     3.56
2012.40710     0.14     3.28
2012.40984    -1.21     3.21
2012.41257    -0.57     3.20
2012.41530    -0.20     2.80
2012.41803     0.52     2.58
2012.42077    -0.25     2.57
2012.42350    -0.25     3.00
2012.42623    -0.77     2.78
2012.42896     3.04     2.60
2012.43169    -2.11     2.84
2012.43443    -2.27     2.88
2012.43716    -2.68     3.59
2012.43989    -0.62     4.17
2012.44262     3.12     4.61
2012.44536     0.99     5.45
2012.44809    -1.85     3.75
2012.45082    -1.81     3.90
2012.45355    -0.86     3.40
2012.45628     0.69     3.06
2012.45902     0.02     3.24
2012.46175     0.89     3.78
