2012.00000      1.31      2.67
2012.00273      3.41      2.69
2012.00546      2.56      2.57
2012.00820      3.28      2.61
2012.01093      1.69      2.66
2012.01366      3.74      2.61
2012.01639      3.57      2.65
2012.01913      1.16      2.55
2012.02186      0.87      2.77
2012.02459      1.77      2.75
2012.02732      1.92      2.81
2012.03005      3.11      3.08
2012.03279      3.16      2.62
2012.03552      1.05      2.64
2012.03825      1.78      2.59
2012.04098      3.79      2.74
2012.04372      3.17      3.11
2012.04645      0.67      2.88
2012.04918      1.26      2.77
2012.05191      1.47      2.84
2012.05464     -0.08      3.62
2012.08197      3.84      2.98
2012.08470      2.12      2.66
2012.08743      2.21      2.80
2012.09016      1.39      2.79
2012.09290      1.54      2.76
2012.09563      4.10      2.91
2012.09836      3.36      3.07
2012.10109      4.75      3.54
2012.10383      3.08      3.26
2012.10656      3.80      2.69
2012.10929      4.82      2.57
2012.11202      4.18      2.65
2012.11475      6.10      2.71
2012.11749      3.41      2.83
2012.12022      4.99      3.11
2012.12295      7.51      2.98
2012.12568      2.43      3.79
2012.12842      4.12      2.85
2012.13115      1.25      2.73
2012.13388      2.17      3.06
2012.13661      3.48      3.04
2012.13934      3.96      3.01
2012.14208      5.44      3.38
2012.14481      2.87      3.41
2012.14754      2.73      5.01
2012.16393      0.84      3.03
2012.16667     -1.49      3.63
2012.16940     -0.81      3.23
2012.17213     -0.16      2.95
2012.17486     -0.19      3.26
2012.17760      1.86      3.44
2012.18033     -0.29      3.45
2012.18306      0.52      3.28
2012.18579      0.63      3.41
2012.18852      2.78      3.39
2012.19126      3.05      3.25
2012.19399      2.54      3.39
2012.19672      0.41      3.73
2012.19945      1.43      3.36
2012.20219      1.84      3.35
2012.20492     -2.09      3.27
2012.20765      0.11      3.70
2012.21038      3.38      3.57
2012.21311     -1.42      3.30
2012.21585     -3.28      3.27
2012.21858     -0.74      3.30
2012.22131     -1.43      3.16
2012.22404      0.56      3.32
2012.22678      2.05      3.79
2012.22951      1.69      3.14
2012.23224     -3.86      3.13
2012.23497     -3.10      3.58
2012.23770      0.20      3.26
2012.24044      0.41      3.58
2012.24317      0.33      3.29
2012.24590     -0.20      3.12
2012.24863     -0.34      3.15
2012.25137     -2.60      3.17
2012.25410      0.55      3.22
2012.25683     -1.09      3.21
2012.25956      2.33      3.18
2012.26230      0.33      2.98
2012.26503      1.35      3.66
2012.26776      0.58      3.21
2012.27049     -0.59      3.13
2012.27322     -1.19      3.39
2012.27596      2.78      3.10
2012.27869     -0.63      3.19
