2015.00000   25.87    9.44
2015.00274   23.32    8.79
2015.00548   29.58    9.01
2015.00822   27.17    9.08
2015.01096   28.96    9.50
2015.01370   29.62    8.86
2015.01644   27.89    9.38
2015.01918   25.16    9.50
2015.02192   25.67    9.56
2015.02466   25.74    8.87
2015.02740   22.48    9.13
2015.03014   29.41    9.00
2015.03288   25.46    9.63
2015.03562   31.02   12.22
2015.03836   15.02    9.72
2015.04110   27.13    8.71
2015.04384   24.00   10.03
2015.04658   22.88    9.02
2015.04932   28.50    9.79
2015.05205   28.00    9.65
2015.05479   31.00   10.66
2015.05753   24.15   10.04
2015.06027   19.59    9.60
2015.06301   31.22    9.70
2015.06575   28.24   10.70
2015.06849   30.86    9.35
2015.07123   28.76    9.63
2015.07397   26.06    9.26
2015.07671   25.36    8.93
2015.07945   23.58    9.57
2015.08219   32.39    9.00
2015.08493   30.88    8.96
2015.08767   28.77    8.81
2015.09041   29.65    9.61
2015.09315   30.55   10.06
2015.09589   33.86    9.49
2015.09863   30.88    9.10
2015.10137   32.55    9.19
2015.10411   29.10   10.18
2015.10685   27.23    8.91
2015.10959   31.76    9.00
2015.11233   30.79    9.12
2015.11507   29.95    9.85
2015.11781   33.47    9.31
2015.12055   30.02    9.78
2015.12329   33.96   11.33
2015.12603   22.40   11.89
2015.12877   34.27   10.52
2015.13151   29.78    9.08
2015.13425   28.86    9.03
2015.13699   32.61    9.27
2015.13973   30.52    9.64
2015.14247   34.24   12.15
2015.14521   27.44   10.15
2015.14795   30.61   11.10
2015.15068   35.53   10.47
2015.15342   29.47   10.82
2015.15616   25.96   10.54
2015.15890   36.22   10.45
2015.16164   31.89   10.31
2015.16438   30.19    9.42
2015.16712   33.37   10.34
2015.16986   34.16    9.72
2015.17260   41.34   10.62
2015.17534   36.32   11.13
2015.17808   28.22   11.09
2015.18082   30.21    8.91
2015.18356   28.87   12.79
2015.18630   38.69   10.78
2015.18904   39.05    9.90
2015.19178   39.73   10.47
2015.19452   32.99    9.93
2015.19726   25.14   10.28
2015.20000   34.20   10.77
2015.20274   30.03   10.80
2015.20548   32.30   10.68
2015.20822   36.23   10.25
2015.21096   41.24   10.70
2015.21370   32.44   10.59
2015.21644   38.43   10.01
2015.21918   31.89   10.20
2015.22192   32.17   10.09
2015.22466   30.74   12.09
2015.22740   24.79   10.31
2015.23014   33.45    9.71
2015.23288   33.70   10.51
2015.23562   30.25    9.89
2015.23836   35.73    9.44
2015.24110   36.80    9.65
2015.24384   36.97   10.44
2015.24658   37.88   10.60
2015.24932   42.48   11.47
2015.25205   35.93   11.90
2015.25479   34.94   12.41
2015.25753   41.05   12.58
2015.26027   35.14   13.49
2015.26301   44.32   12.85
2015.26575   33.12   13.09
2015.26849   33.56   11.18
2015.27123   27.22    9.53
2015.27397   36.16   10.02
2015.27671   29.73   10.57
2015.27945   36.85   10.20
2015.28219   34.22   11.73
2015.28493   37.41    9.70
2015.28767   39.69   12.25
2015.29041   39.87   11.82
2015.29315   42.69   12.80
2015.29589   28.31   14.38
2015.29863   30.01   13.78
2015.30137   23.91   17.83
2015.30411   31.11   10.18
2015.30685   33.09   10.46
2015.30959   37.37   11.28
2015.31233   31.94    9.98
2015.31507   33.13    9.54
2015.31781   36.92    9.63
2015.32055   35.39   11.29
2015.32329   30.56   12.03
2015.32603   28.40   11.56
2015.32877   36.35   11.35
2015.33151   40.60   11.21
2015.33425   20.21   13.07
2015.33699   29.45   15.76
2015.33973   26.85   14.45
2015.34247   34.93   12.47
2015.34521   27.79   11.72
2015.34795   18.97   12.61
2015.35068   29.21   12.38
2015.35342   46.89   18.30
2015.35616   27.60   16.22
2015.35890   33.42   14.53
2015.36164   32.96   11.95
2015.36438   28.10   12.48
2015.36712   32.77   12.74
2015.36986   19.12   16.22
2015.37260   36.33   15.19
2015.37534   23.55   15.12
2015.37808   15.92   14.32
2015.38082   28.09   11.90
2015.38356   30.70   11.26
2015.38630   26.98   10.13
2015.38904   24.87   13.05
2015.39178   25.67   11.20
2015.39452   24.38    9.79
2015.39726   19.80   10.94
2015.40000   30.37   10.82
2015.40274   22.94   10.95
2015.40548   23.64   11.84
2015.40822   24.69   10.86
2015.41096   26.25   13.87
2015.41370   31.30   12.83
2015.41644   21.36   11.69
2015.41918   19.99   13.38
2015.42192   13.69   11.95
2015.42466   25.10   12.42
2015.42740   27.75   14.96
2015.43014   21.63   10.97
2015.43288   21.31   15.87
2015.43562   18.52   12.94
2015.43836   32.63   14.04
2015.44110   26.63   12.80
2015.44384   29.36   13.35
2015.44658   38.84   15.28
2015.44932   31.17   17.09
2015.45205   23.65   23.01
2015.45479   26.20   15.96
2015.45753   16.16   17.16
2015.46027   28.75   13.08
2015.46301   22.15   12.97
2015.46575   23.99   16.56
2015.46849   16.29   13.50
2015.47123   26.37   18.87
2015.47397   28.03   14.87
2015.47671   33.39   13.79
2015.47945   44.67   16.17
2015.48219   27.75   12.77
2015.48493   36.68   12.66
2015.48767   29.07   15.65
2015.49041   28.26   12.38
2015.49315   31.38   12.42
2015.49589   33.36   12.33
2015.49863   26.97   12.91
2015.50137   22.65   19.68
2015.50411   31.09   17.82
2015.50685   36.35   31.79
2015.50959   16.35   15.18
2015.51233   37.68   14.64
2015.51507   34.66   15.49
2015.51781   37.06   22.37
2015.52055   24.88   17.96
2015.52329   30.67   14.49
2015.52603   40.85   12.36
2015.52877   23.01   18.31
2015.53151   34.01   12.85
2015.53425   30.59   11.72
2015.53699   23.68   12.32
2015.53973   30.02   11.82
2015.54247   17.38   12.50
2015.54521   30.12   14.22
2015.54795   28.12   16.27
2015.55068   30.93   11.23
2015.55342   21.19   12.66
2015.55616   25.62   12.13
2015.55890   15.96   14.24
2015.56164   21.07   14.86
2015.56438   16.72   13.14
2015.56712   24.84   14.35
2015.56986   19.97   13.45
2015.57260   23.74   13.08
2015.57534   17.91   14.67
2015.57808   19.33   16.94
2015.58082   16.23   14.72
2015.58356   25.41   14.33
2015.58630   30.54   13.28
2015.58904   25.67   11.14
2015.59178   28.64   12.92
2015.59452   22.97   15.20
2015.59726   29.46   18.44
