2016.58470  466.03    5.65
2016.58743  469.15    5.02
2016.59016  466.83    5.40
2016.59290  467.28    4.81
2016.59563  467.86    4.89
2016.59836  470.34    5.84
2016.60109  470.00    5.73
2016.60383  467.80    5.33
2016.60656  464.03    5.73
2016.60929  466.07    5.76
2016.61202  469.42    5.22
2016.61475  467.67    5.33
2016.61749  468.33    4.79
2016.62022  469.23    5.34
2016.62295  468.64    5.25
2016.62568  464.84    5.02
2016.62842  466.46    4.97
2016.63115  468.23    5.69
2016.63388  467.73    5.54
2016.63661  474.37    4.25
2016.63934  469.82    4.13
2016.64208  473.92    4.16
2016.64481  470.48    5.18
2016.64754  470.56    4.62
2016.65027  475.30    4.60
2016.65301  476.39    5.44
2016.65574  470.43    5.49
2016.65847  471.69    4.46
2016.66120  471.05    4.35
2016.66393  470.54    4.02
2016.66667  470.35    4.60
2016.66940  469.48    3.60
2016.67213  468.43    4.95
2016.67486  473.79    4.26
2016.67760  470.69    4.60
2016.68033  468.24    4.96
2016.68306  476.07    4.92
2016.68579  469.98    3.57
2016.68852  471.26    3.53
2016.69126  475.04    4.14
2016.69399  469.51    4.02
2016.69672  466.79    3.80
2016.69945  471.61    3.77
2016.70219  470.82    4.50
2016.70765  472.10    3.84
2016.71038  470.34    4.37
2016.71311  469.28    4.10
2016.71585  470.18    3.47
2016.71858  470.52    3.63
2016.72131  470.18    3.79
2016.72404  469.04    3.64
2016.72678  471.77    4.75
2016.72951  473.03    3.73
2016.73224  471.27    3.59
2016.73497  469.93    3.87
2016.73770  471.95    5.06
2016.74044  468.92    6.07
2016.74317  472.34    4.94
2016.74590  478.29    4.07
2016.74863  473.87    4.62
2016.75137  471.95    4.67
2016.75410  471.64    4.11
2016.75683  472.85    3.81
2016.75956  474.19    4.23
2016.76230  474.83    5.21
2016.76503  469.44    5.21
2016.76776  475.79    4.21
2016.77049  474.28    3.90
2016.77322  472.65    3.16
2016.77596  473.51    3.22
2016.77869  472.42    4.47
2016.78142  476.56    4.59
2016.78415  478.15    3.98
2016.78689  475.94    4.20
2016.78962  474.43    7.33
2016.79235  466.84    4.92
2016.79508  473.24    5.06
2016.79781  474.99    4.41
2016.80055  473.67    5.33
2016.80328  471.56    6.79
2016.81421  476.93    3.02
2016.81694  479.33    4.10
2016.81967  475.70    3.62
2016.82240  477.33    3.33
2016.82514  473.89    4.20
2016.82787  476.89    3.63
2016.83060  480.03    3.16
2016.83333  478.48    3.31
2016.83607  477.10    3.19
2016.83880  479.00    3.17
2016.84153  476.59    3.32
2016.84426  480.38    4.90
2016.85246  475.53    3.43
2016.85519  476.29    2.95
2016.85792  480.24    2.88
2016.86066  479.44    3.61
2016.86339  479.60    3.20
2016.86612  479.72    2.98
2016.86885  478.48    2.99
2016.87158  476.26    3.16
2016.87432  477.58    3.14
2016.87705  478.99    3.01
2016.87978  483.60    3.56
2016.88251  479.07    3.54
2016.88525  478.05    3.57
2016.88798  480.43    3.53
2016.89071  479.60    3.28
2016.89344  477.11    3.36
2016.89617  478.93    3.29
2016.89891  476.98    3.18
2016.90164  479.57    3.39
2016.90437  482.04    3.40
2016.90710  480.10    3.84
2016.90984  479.84    3.24
2016.91257  481.04    3.89
2016.91530  482.30    4.77
2016.91803  481.47    3.28
2016.92077  480.99    3.07
2016.92350  479.93    3.39
2016.92623  479.82    3.14
2016.92896  481.58    3.44
