2016.0000    455.22306
2016.0027    455.29053
2016.0055    455.35801
2016.0082    455.42548
2016.0109    455.49296
2016.0137    455.56043
2016.0164    455.62791
2016.0191    455.69538
2016.0219    455.76286
2016.0246    455.83033
2016.0273    455.89781
2016.0301    455.96528
2016.0328    456.03276
2016.0355    456.10023
2016.0383    456.16771
2016.0410    456.23518
2016.0437    456.30266
2016.0464    456.37013
2016.0492    456.43761
2016.0519    456.50508
2016.0546    456.57256
2016.0574    456.64003
2016.0601    456.70751
2016.0628    456.77498
2016.0656    456.84246
2016.0683    456.90993
2016.0710    456.97741
2016.0738    457.04488
2016.0765    457.11236
2016.0792    457.17983
2016.0820    457.24731
2016.0847    457.31478
2016.0874    457.38226
2016.0902    457.44973
2016.0929    457.51721
2016.0956    457.58468
2016.0984    457.65215
2016.1011    457.71963
2016.1038    457.78710
2016.1066    457.85458
2016.1093    457.92205
2016.1120    457.98953
2016.1148    458.05700
2016.1175    458.12448
2016.1202    458.19195
2016.1230    458.25943
2016.1257    458.32690
2016.1284    458.39438
2016.1311    458.46185
2016.1339    458.52933
2016.1366    458.59680
2016.1393    458.66428
2016.1421    458.73175
2016.1448    458.79923
2016.1475    458.86670
2016.1503    458.93418
2016.1530    459.00165
2016.1557    459.06913
2016.1585    459.13660
2016.1612    459.20408
2016.1639    459.27155
2016.1667    459.33903
2016.1694    459.40650
2016.1721    459.47398
2016.1749    459.54145
2016.1776    459.60893
2016.1803    459.67640
2016.1831    459.74388
2016.1858    459.81135
2016.1885    459.87883
2016.1913    459.94630
2016.1940    460.01378
2016.1967    460.08125
2016.1995    460.14873
2016.2022    460.21620
2016.2049    460.28368
2016.2077    460.35115
2016.2104    460.41863
2016.2131    460.48610
2016.2158    460.55358
2016.2186    460.62105
2016.2213    460.68853
2016.2240    460.75600
2016.2268    460.82348
2016.2295    460.89095
2016.2322    460.95843
2016.2350    461.02590
2016.2377    461.09338
2016.2404    461.16085
2016.2432    461.22833
2016.2459    461.29580
2016.2486    461.36328
2016.2514    461.43075
2016.2541    461.49823
2016.2568    461.56570
2016.2596    461.63318
2016.2623    461.70065
2016.2650    461.76813
2016.2678    461.83560
2016.2705    461.90308
2016.2732    461.97055
2016.2760    462.03803
2016.2787    462.10550
2016.2814    462.17298
2016.2842    462.24045
2016.2869    462.30793
2016.2896    462.37540
2016.2923    462.44288
2016.2951    462.51035
2016.2978    462.57783
2016.3005    462.64530
2016.3033    462.71278
2016.3060    462.78025
2016.3087    462.84773
2016.3115    462.91520
2016.3142    462.98268
2016.3169    463.05015
2016.3197    463.11763
2016.3224    463.18510
2016.3251    463.25258
2016.3279    463.32005
2016.3306    463.38753
2016.3333    463.45500
2016.3361    463.52248
2016.3388    463.58995
2016.3415    463.65743
2016.3443    463.72490
2016.3470    463.79238
2016.3497    463.85985
2016.3525    463.92733
2016.3552    463.99480
2016.3579    464.06228
2016.3607    464.12975
2016.3634    464.19723
2016.3661    464.26470
2016.3689    464.33218
2016.3716    464.39965
2016.3743    464.46713
2016.3770    464.53460
2016.3798    464.60208
2016.3825    464.66955
2016.3852    464.73703
2016.3880    464.80450
2016.3907    464.87198
2016.3934    464.93945
2016.3962    465.00693
2016.3989    465.07440
2016.4016    465.14188
2016.4044    465.20935
2016.4071    465.27683
2016.4098    465.34430
2016.4126    465.41177
2016.4153    465.47925
2016.4180    465.54672
2016.4208    465.61420
2016.4235    465.68167
2016.4262    465.74915
2016.4290    465.81662
2016.4317    465.88410
2016.4344    465.95157
2016.4372    466.01905
2016.4399    466.08652
2016.4426    466.15400
2016.4454    466.22147
2016.4481    466.28895
2016.4508    466.35642
2016.4536    466.42390
2016.4563    466.49137
2016.4590    466.55885
2016.4617    466.62632
2016.4645    466.69380
2016.4672    466.76127
2016.4699    466.82875
2016.4727    466.89622
2016.4754    466.96370
2016.4781    467.03117
2016.4809    467.09865
2016.4836    467.16612
2016.4863    467.23360
2016.4891    467.30107
2016.4918    467.36855
2016.4945    467.43602
2016.4973    467.50350
2016.5000    467.57097
