2015.0000    361.24620
2015.0027    361.37725
2015.0055    361.50829
2015.0082    361.63934
2015.0110    361.77039
2015.0137    361.90143
2015.0164    362.03248
2015.0192    362.16352
2015.0219    362.29457
2015.0247    362.42561
2015.0274    362.55666
2015.0301    362.68770
2015.0329    362.81875
2015.0356    362.94980
2015.0384    363.08084
2015.0411    363.21189
2015.0438    363.34293
2015.0466    363.47398
2015.0493    363.60502
2015.0521    363.73607
2015.0548    363.86711
2015.0575    363.99816
2015.0603    364.12921
2015.0630    364.26025
2015.0658    364.39130
2015.0685    364.52234
2015.0712    364.65339
2015.0740    364.78443
2015.0767    364.91548
2015.0795    365.04652
2015.0822    365.17757
2015.0849    365.30862
2015.0877    365.43966
2015.0904    365.57071
2015.0932    365.70175
2015.0959    365.83280
2015.0986    365.96384
2015.1014    366.09489
2015.1041    366.22593
2015.1068    366.35698
2015.1096    366.48803
2015.1123    366.61907
2015.1151    366.75012
2015.1178    366.88116
2015.1205    367.01221
2015.1233    367.14325
2015.1260    367.27430
2015.1288    367.40534
2015.1315    367.53639
2015.1342    367.66744
2015.1370    367.79848
2015.1397    367.92953
2015.1425    368.06057
2015.1452    368.19162
2015.1479    368.32266
2015.1507    368.45371
2015.1534    368.58475
2015.1562    368.71580
2015.1589    368.84685
2015.1616    368.97789
2015.1644    369.10894
2015.1671    369.23998
2015.1699    369.37103
2015.1726    369.50207
2015.1753    369.63312
2015.1781    369.76416
2015.1808    369.89521
2015.1836    370.02626
2015.1863    370.15730
2015.1890    370.28835
2015.1918    370.41939
2015.1945    370.55044
2015.1973    370.68148
2015.2000    370.81253
2015.2027    370.94357
2015.2055    371.07462
2015.2082    371.20567
2015.2110    371.33671
2015.2137    371.46776
2015.2164    371.59880
2015.2192    371.72985
2015.2219    371.86089
2015.2247    371.99194
2015.2274    372.12298
2015.2301    372.25403
2015.2329    372.38508
2015.2356    372.51612
2015.2384    372.64717
2015.2411    372.77821
2015.2438    372.90926
2015.2466    373.04030
2015.2493    373.17135
2015.2521    373.30239
2015.2548    373.43344
2015.2575    373.56449
2015.2603    373.69553
2015.2630    373.82658
2015.2658    373.95762
2015.2685    374.08867
2015.2712    374.21971
2015.2740    374.35076
2015.2767    374.48180
2015.2795    374.61285
2015.2822    374.74390
2015.2849    374.87494
2015.2877    375.00599
2015.2904    375.13703
2015.2932    375.26808
2015.2959    375.39912
2015.2986    375.53017
2015.3014    375.66121
2015.3041    375.79226
2015.3068    375.92331
2015.3096    376.05435
2015.3123    376.18540
2015.3151    376.31644
2015.3178    376.44749
2015.3205    376.57853
2015.3233    376.70958
2015.3260    376.84063
2015.3288    376.97167
2015.3315    377.10272
2015.3342    377.23376
2015.3370    377.36481
2015.3397    377.49585
2015.3425    377.62690
2015.3452    377.75794
2015.3479    377.88899
2015.3507    378.02004
2015.3534    378.15108
2015.3562    378.28213
2015.3589    378.41317
2015.3616    378.54422
2015.3644    378.67526
2015.3671    378.80631
2015.3699    378.93735
2015.3726    379.06840
2015.3753    379.19945
2015.3781    379.33049
2015.3808    379.46154
2015.3836    379.59258
2015.3863    379.72363
2015.3890    379.85467
2015.3918    379.98572
2015.3945    380.11676
2015.3973    380.24781
2015.4000    380.37886
2015.4027    380.50990
2015.4055    380.64095
2015.4082    380.77199
2015.4110    380.90304
2015.4137    381.03408
2015.4164    381.16513
2015.4192    381.29617
2015.4219    381.42722
2015.4247    381.55827
2015.4274    381.68931
2015.4301    381.82036
2015.4329    381.95140
2015.4356    382.08245
2015.4384    382.21349
2015.4411    382.34454
2015.4438    382.47558
2015.4466    382.60663
2015.4493    382.73768
2015.4521    382.86872
2015.4548    382.99977
2015.4575    383.13081
2015.4603    383.26186
2015.4630    383.39290
2015.4658    383.52395
2015.4685    383.65499
2015.4712    383.78604
2015.4740    383.91709
2015.4767    384.04813
2015.4795    384.17918
2015.4822    384.31022
2015.4849    384.44127
2015.4877    384.57231
2015.4904    384.70336
2015.4932    384.83440
2015.4959    384.96545
2015.4986    385.09650
2015.5014    385.22754
