2016.00000  731.58    3.46
2016.00273  728.55    3.36
2016.00546  724.88    3.85
2016.00820  724.22    3.98
2016.01093  726.48    3.74
2016.01366  730.15    3.72
2016.01639  727.52    3.61
2016.01913  726.48    3.63
2016.02186  725.02    3.35
2016.02459  724.10    3.34
2016.02732  724.44    3.36
2016.03005  728.85    3.69
2016.03279  724.61    3.81
2016.03552  724.35    3.45
2016.03825  730.48    3.56
2016.04098  730.09    3.75
2016.04372  725.35    4.25
2016.04645  727.86    3.93
2016.04918  726.72    3.84
2016.05191  723.92    4.21
2016.05464  728.45    3.53
2016.05738  727.20    3.26
2016.06011  729.60    3.33
2016.06284  732.35    3.55
2016.06557  730.40    3.90
2016.06831  727.50    3.52
2016.07104  727.10    3.60
2016.07377  727.73    3.41
2016.07650  729.35    3.73
2016.07923  726.07    4.38
2016.08197  728.79    3.44
2016.08470  726.51    3.38
2016.08743  729.12    3.54
2016.09016  726.86    3.48
2016.09290  728.37    3.38
2016.09563  727.11    3.55
2016.09836  727.11    3.55
2016.10109  726.79    3.33
2016.10383  729.14    3.48
2016.10656  732.08    3.41
2016.10929  727.15    3.59
2016.11202  729.79    3.48
2016.11475  731.80    3.85
2016.11749  729.28    3.68
2016.12022  721.62    3.76
2016.12295  731.33    3.86
2016.12568  730.61    3.55
2016.12842  732.09    3.47
2016.13115  730.06    3.47
2016.13388  728.46    3.44
2016.13661  729.54    3.40
2016.13934  729.34    3.53
2016.14208  728.35    3.60
2016.14481  732.03    3.47
2016.14754  727.85    3.60
2016.15027  731.02    3.68
2016.15301  734.21    3.41
2016.15574  729.80    3.53
2016.15847  730.62    3.84
2016.16120  726.57    4.08
2016.16393  731.00    3.64
2016.16667  730.92    3.49
2016.16940  729.38    3.83
2016.17213  733.24    4.10
2016.17486  729.64    3.88
2016.17760  731.20    3.84
2016.18033  729.69    3.53
2016.18306  730.87    3.80
2016.18579  733.85    4.79
2016.18852  732.84    4.21
2016.19126  732.49    4.09
2016.19399  732.37    3.94
2016.19672  734.76    4.00
2016.19945  731.50    4.61
2016.20219  732.18    4.16
2016.20492  732.75    4.28
2016.20765  732.87    3.73
2016.21038  733.40    3.87
2016.21311  732.41    4.21
2016.21585  732.17    3.93
2016.21858  733.26    3.50
2016.22131  731.71    3.62
2016.22404  733.51    3.66
2016.22678  735.35    4.30
2016.22951  733.34    3.29
2016.23224  732.91    3.71
2016.23497  734.18    3.41
2016.23770  735.56    3.56
2016.24044  733.05    4.04
2016.24317  735.78    3.73
2016.24590  736.09    3.97
2016.24863  736.20    3.99
2016.25137  733.90    3.71
2016.25410  735.73    4.16
2016.25683  736.15    3.73
2016.25956  733.09    3.60
2016.26230  737.11    3.62
2016.26503  735.14    3.37
2016.26776  736.86    3.99
2016.27049  738.55    3.63
2016.27322  735.40    3.43
2016.27596  734.46    3.46
2016.27869  736.52    3.39
2016.28142  734.20    3.39
2016.28415  734.62    3.53
2016.28689  734.82    4.16
2016.28962  736.07    3.96
2016.29235  735.42    3.96
2016.29508  736.82    4.34
2016.29781  740.57    3.90
2016.30055  736.74    3.69
2016.30328  737.50    3.39
2016.30601  737.48    3.82
2016.30874  741.09    3.86
2016.31148  742.01    3.83
2016.31421  738.08    3.43
2016.31694  736.59    3.55
2016.31967  739.21    4.21
2016.32240  738.08    4.53
2016.32514  736.21    3.36
2016.32787  741.85    3.68
2016.33060  740.76    3.51
2016.33333  740.65    3.92
2016.33607  738.49    3.90
2016.33880  736.37    4.14
2016.34153  741.24    3.52
2016.34426  737.45    4.02
2016.34699  738.87    3.71
2016.34973  740.40    4.38
2016.35246  739.30    4.43
2016.35519  739.14    4.49
2016.35792  737.52    4.33
2016.36066  737.33    3.54
2016.36339  737.24    3.45
2016.36612  739.74    5.04
2016.36885  737.77    3.98
2016.37158  738.41    4.44
2016.37432  737.51    3.44
2016.37705  738.18    3.30
2016.37978  739.13    3.20
2016.38251  738.38    3.33
2016.38525  738.70    3.29
2016.38798  737.25    3.45
2016.39071  741.38    4.06
2016.39344  738.89    5.49
2016.39617  739.18    4.28
2016.39891  743.47    4.41
2016.40164  739.08    4.03
2016.40437  732.56    5.91
2016.40710  740.35    4.09
2016.40984  737.56    4.21
2016.41257  741.00    4.43
2016.41530  739.55    3.83
2016.41803  740.75    3.99
2016.42077  740.64    5.15
2016.42350  737.01    4.21
2016.42623  736.96    4.32
2016.42896  742.75    4.97
2016.43169  743.29    5.27
2016.43443  738.17    5.79
2016.43716  742.29    5.51
2016.43989  740.50    4.47
2016.44262  739.78    3.81
2016.44536  742.95    4.11
2016.44809  739.75    3.83
2016.45082  739.87    3.98
2016.45355  738.96    4.10
2016.45628  740.66    4.04
2016.45902  739.75    5.01
2016.46175  742.92    5.73
2016.46448  743.56    4.90
2016.46721  744.27    4.54
2016.46995  745.53    5.17
2016.47268  738.65    4.50
2016.47541  741.94    4.33
2016.47814  737.54    6.37
2016.48087  744.89    5.02
2016.48361  739.40    4.84
2016.48634  738.96    4.98
2016.48907  745.68    4.53
2016.49180  744.62    5.03
2016.49454  743.88    6.69
2016.49727  744.50    4.52
2016.50000  737.13    4.69
2016.50273  747.39    5.13
2016.50546  744.25    4.88
2016.50820  745.39    4.83
2016.51093  743.65    5.09
2016.51366  742.97    4.75
2016.51639  743.50    5.78
2016.52186  743.65    4.19
2016.52459  742.63    4.67
2016.52732  743.14    4.59
2016.53005  742.17    5.28
2016.53279  743.07    4.26
2016.53552  740.77    4.90
2016.53825  746.35    4.28
2016.54098  743.20    4.15
2016.54372  747.47    5.18
2016.54645  742.46    5.47
2016.54918  742.95    4.90
2016.55191  741.48    4.97
2016.55464  741.92    5.03
2016.55738  744.17    4.23
2016.56011  738.32    4.31
2016.56284  743.10    5.26
2016.56557  745.05    4.24
2016.56831  738.21    4.05
2016.57104  741.38    4.49
2016.57377  740.91    4.22
2016.57650  741.81    5.90
2016.57923  743.78    4.26
2016.58197  746.10    4.58
2016.58470  748.14    4.83
2016.58743  745.29    3.99
2016.59016  739.89    3.94
2016.59290  745.39    3.65
2016.59563  745.12    3.80
2016.59836  747.34    4.46
2016.60109  743.60    4.81
2016.60383  745.97    4.45
2016.60656  744.66    4.95
2016.60929  745.96    4.87
2016.61202  748.88    4.37
2016.61475  744.52    3.98
2016.61749  744.84    3.85
2016.62022  748.29    4.56
2016.62295  747.17    4.34
2016.62568  743.58    4.01
2016.62842  743.75    3.77
2016.63115  747.43    4.50
2016.63388  744.28    4.31
2016.63661  746.78    4.47
2016.63934  746.16    4.59
2016.64208  747.74    4.44
2016.64481  747.22    5.20
2016.64754  751.47    4.77
2016.65027  749.67    5.11
2016.65301  749.43    5.60
2016.65574  747.51    5.31
2016.65847  747.25    4.50
2016.66120  748.72    4.68
2016.66393  744.53    4.23
2016.66667  746.49    4.53
2016.66940  744.43    3.98
2016.67213  745.55    5.23
2016.67486  748.83    4.48
2016.67760  751.09    4.84
2016.68033  746.25    5.24
2016.68306  751.30    4.95
2016.68579  745.38    3.68
2016.68852  748.42    3.85
2016.69126  749.13    4.46
2016.69399  742.67    4.09
2016.69672  744.04    4.27
2016.69945  745.93    4.01
2016.70219  744.81    4.83
2016.70765  749.47    4.21
2016.71038  745.06    4.56
2016.71311  741.02    4.55
2016.71585  745.74    3.75
2016.71858  746.05    3.97
2016.72131  745.78    4.09
2016.72404  745.56    3.76
2016.72678  749.00    4.99
2016.72951  747.89    4.13
2016.73224  751.06    4.08
2016.73497  746.56    4.06
2016.73770  745.33    5.00
2016.74044  746.92    6.25
2016.74317  747.49    4.92
2016.74590  750.63    4.71
2016.75137  747.18    4.98
2016.75410  749.69    4.37
2016.75683  748.53    4.25
2016.75956  750.13    4.60
2016.76230  753.32    5.33
2016.76503  749.18    5.12
2016.76776  753.84    4.43
2016.77049  749.74    4.03
2016.77322  747.85    3.60
2016.77596  748.18    3.41
2016.77869  747.40    4.48
2016.78142  747.97    4.77
