2015.85205 -255.66    3.62                          
2015.85479 -252.06    3.26                          
2015.86027 -254.35    2.99                          
2015.86301 -253.63    3.18                          
2015.86575 -258.31    2.83                          
2015.86849 -256.68    2.91                          
2015.87123 -254.02    2.90                          
2015.87397 -254.24    2.94                          
2015.87671 -256.09    2.86                          
2015.87945 -255.52    2.77                          
2015.88219 -254.40    3.12                          
2015.88493 -252.41    3.79                          
2015.88767 -249.73    4.55                          
2015.89041 -255.13    3.22                          
2015.89315 -253.45    3.59                          
2015.89589 -253.84    3.07                          
2015.89863 -256.03    6.21                          
2015.90137 -253.12    3.09                          
2015.90411 -251.97    2.83                          
2015.90685 -254.46    2.70                          
2015.90959 -253.13    2.98                          
2015.91233 -256.82    2.57                          
2015.91507 -255.23    2.93                          
2015.91781 -256.78    3.00                          
2015.92055 -256.24    2.82                          
2015.92329 -255.14    2.86                          
2015.92603 -255.97    2.82                          
2015.92877 -255.81    3.26                          
2015.93151 -254.95    2.87                          
2015.93425 -255.09    2.83                          
2015.93699 -254.87    2.56                          
2015.93973 -256.60    3.31                          
2015.94247 -255.88    3.42                          
2015.94521 -259.30    3.37                          
2015.94795 -254.47    3.23                          
2015.95068 -255.95    2.76                          
2015.95342 -255.92    2.89                          
2015.95616 -258.07    2.28                          
2015.95890 -255.29    2.33                          
2015.96164 -255.81    2.54                          
2015.96438 -255.90    2.15                          
2015.96712 -254.63    2.36                          
2015.96986 -255.72    2.71                          
2015.97260 -257.44    2.47                          
2015.97534 -256.90    2.38                          
2015.97808 -256.25    2.35                          
2015.98082 -256.79    2.68                          
2015.98356 -258.17    2.50                          
2015.98630 -257.42    2.36                          
2015.98904 -255.52    2.91                          
2015.99178 -257.83    2.33                          
2015.99452 -258.85    2.22                          
2015.99726 -257.13    2.15                          
2016.00000 -256.96    2.14                          
2016.00273 -256.63    2.18                          
2016.00546 -258.71    2.78                          
2016.00820 -255.65    3.24                          
2016.01093 -256.19    2.75                          
2016.01366 -258.56    2.74                          
2016.01639 -259.57    2.52                          
2016.01913 -259.46    2.48                          
2016.02186 -260.21    2.34                          
2016.02459 -257.79    2.28                          
2016.02732 -257.51    2.51                          
2016.03005 -256.80    2.65                          
2016.03279 -258.91    2.59                          
2016.03552 -258.13    2.28                          
2016.03825 -258.39    2.46                          
2016.04098 -259.19    2.64                          
2016.04372 -260.45    2.82                          
2016.04645 -258.43    2.83                          
2016.04918 -256.62    2.43                          
2016.05191 -257.23    2.89                          
2016.05464 -259.04    2.38                          
2016.05738 -259.05    2.27                          
2016.06011 -257.40    2.26                          
2016.06284 -257.39    2.47                          
2016.06557 -257.61    2.75                          
2016.06831 -258.45    2.48                          
2016.07104 -257.76    2.47                          
2016.07377 -256.90    2.23                          
2016.07650 -258.31    2.73                          
2016.07923 -258.25    3.17                          
2016.08197 -257.40    2.43                          
2016.08470 -254.84    2.35                          
2016.08743 -255.64    2.47                          
2016.09016 -256.42    2.27                          
2016.09290 -257.21    2.28                          
2016.09563 -260.52    2.65                          
2016.09836 -258.04    2.35                          
2016.10109 -258.35    2.18                          
2016.10383 -259.13    2.45                          
2016.10656 -258.69    2.31                          
2016.10929 -256.97    2.45                          
2016.11202 -257.94    2.35                          
2016.11475 -259.08    2.67                          
2016.11749 -257.48    2.46                          
2016.12022 -258.28    2.83                          
2016.12295 -256.54    2.56                          
2016.12568 -259.25    2.44                          
2016.12842 -259.73    2.38                          
2016.13115 -258.86    2.33                          
2016.13388 -257.02    2.39                          
2016.13661 -258.43    2.30                          
2016.13934 -259.35    2.40                          
2016.14208 -258.98    2.49                          
2016.14481 -259.58    2.27                          
2016.14754 -257.96    2.26                          
2016.15027 -259.55    2.64                          
2016.15301 -261.43    2.35                          
2016.15574 -257.64    2.38                          
2016.15847 -257.63    2.71                          
2016.16120 -260.01    2.98                          
2016.16393 -256.85    2.65                          
2016.16667 -257.73    2.35                          
2016.16940 -257.77    2.82                          
2016.17213 -258.06    3.12                          
2016.17486 -256.80    2.81                          
2016.17760 -256.94    2.97                          
2016.18033 -259.16    2.57                          
2016.18306 -258.02    2.86                          
2016.18579 -259.92    3.91                          
2016.18852 -256.22    3.19                          
2016.19126 -259.84    3.06                          
2016.19399 -257.00    2.51                          
2016.19672 -259.73    2.92                          
2016.19945 -258.88    3.57                          
2016.20219 -258.97    3.20                          
2016.20492 -263.22    3.30                          
2016.20765 -262.10    2.82                          
2016.21038 -261.21    3.04                          
2016.21311 -262.95    3.34                          
2016.21585 -260.49    3.10                          
2016.21858 -262.24    2.64                          
2016.22131 -260.19    2.54                          
2016.22404 -261.96    2.59                          
2016.22678 -260.73    3.29                          
2016.22951 -261.25    2.31                          
2016.23224 -261.26    2.56                          
2016.23497 -262.70    2.33                          
2016.23770 -262.83    2.44                          
2016.24044 -260.32    2.89                          
2016.24317 -262.94    2.76                          
2016.24590 -261.93    2.78                          
2016.24863 -259.96    3.08                          
2016.25137 -262.13    2.55                          
2016.25410 -260.28    3.31                          
2016.25683 -261.31    2.92                          
2016.25956 -259.98    2.76                          
2016.26230 -263.88    2.89                          
2016.26503 -261.64    2.61                          
2016.26776 -264.61    2.80                          
2016.27049 -261.50    2.88                          
2016.27322 -263.20    2.67                          
2016.27596 -264.73    2.78                          
2016.27869 -264.34    2.48                          
2016.28142 -264.29    2.67                          
2016.28415 -261.42    2.79                          
2016.28689 -261.01    3.34                          
2016.28962 -263.97    2.91                          
2016.29235 -262.42    3.49                          
2016.29508 -262.94    3.29                          
2016.29781 -262.21    2.82                          
2016.30055 -260.17    2.77                          
2016.30328 -263.61    2.49                          
2016.30601 -262.07    2.54                          
